Tree,Lat,Lat ',Long,Long '
Powerline4,34,30.707,117,50.139
Powerline40,34,30.967,117,50.204
Powerline41,34,30.965,117,50.202
Powerline42,34,30.968,117,50.200
Powerline43,34,30.969,117,50.205
Powerline44,34,30.976,117,50.203
Powerline45,34,30.987,117,50.207
Powerline45*,34,30.987,117,50.207
Powerline46,34,31.009,117,50.206
Powerline47,34,31.025,117,50.200
Powerline48,34,31.037,117,50.200
Powerline49,34,31.036,117,50.199
Powerline5,34,30.705,117,50.136
Powerline50,34,31.040,117,50.198
Powerline51,34,31.040,117,50.199
Powerline52,34,31.039,117,50.201
Powerline53,34,31.041,117,50.198
Powerline54,34,31.046,117,50.205
Powerline55,34,31.046,117,50.206
Powerline56,34,31.046,117,50.205
Powerline57,34,31.045,117,50.202
Powerline58,34,31.045,117,50.202
Powerline59,34,31.050,117,50.202
Powerline6,34,30.706,117,50.136
Powerline60,34,31.051,117,50.201
Powerline61,34,31.051,117,50.201
Powerline62,34,31.057,117,50.203
Powerline63,34,31.056,117,50.202
Powerline64,34,31.050,117,50.202
Powerline65,34,31.099,117,50.187
Powerline66,34,31.099,117,50.187
Powerline67,34,31.099,117,50.187
Powerline68,34,31.099,117,50.187
Powerline69,34,31.099,117,50.187
Powerline7,34,30.706,117,50.136
Powerline70,34,31.099,117,50.187
Powerline71,34,31.099,117,50.187
Powerline72,34,31.099,117,50.187
Powerline73,34,31.099,117,50.187
Powerline74,34,31.113,117,50.197
Powerline75,34,31.113,117,50.197
Powerline8,34,30.707,117,50.136
Powerline9,34,30.706,117,50.135
PV007,37,27.787,115,20.257
PV008,37,27.558,115,20.174
PV009,37,27.288,115,19.834
PV010,37,27.330,115,19.905
PV011,37,27.361,115,19.962
PV012,37,27.391,115,19.977
Rand Mts1,35,17.281,117,44.229
Rand Mts10,35,17.231,117,44.132
Rand Mts100,35,17.730,117,44.223
Rand Mts11,35,17.267,117,44.126
Rand Mts12,35,17.276,117,44.059
Rand Mts13,35,17.261,117,44.059
Rand Mts14,35,17.255,117,44.078
Rand Mts15,35,17.266,117,43.990
Rand Mts16,35,17.236,117,43.905
Rand Mts17,35,17.244,117,43.876
Rand Mts18,35,17.244,117,43.876
Rand Mts19,35,17.260,117,43.880
Rand Mts2,35,17.258,117,44.213
Rand Mts20,35,17.269,117,43.852
Rand Mts21,35,17.262,117,43.853
Rand Mts22,35,17.280,117,43.841
Rand Mts23,35,17.291,117,43.824
Rand Mts24,35,17.291,117,43.824
Rand Mts25,35,17.291,117,43.824
Rand Mts26,35,17.275,117,43.833
Rand Mts27,35,17.275,117,43.833
Rand Mts28,35,17.275,117,43.833
Rand Mts29,35,17.325,117,43.800
Rand Mts3,35,17.252,117,44.206
Rand Mts30,35,17.281,117,43.729
Rand Mts31,35,17.290,117,43.722
Rand Mts32,35,17.267,117,43.702
Rand Mts33,35,17.229,117,43.706
Rand Mts34,35,17.229,117,43.706
Rand Mts35,35,17.229,117,43.715
Rand Mts36,35,17.229,117,43.715
Rand Mts37,35,17.213,117,43.777
Rand Mts38,35,17.216,117,43.800
Rand Mts39,35,17.217,117,43.843
Rand Mts4,35,17.241,117,44.199
Rand Mts40,35,17.217,117,43.843
Rand Mts41,35,17.210,117,43.918
Rand Mts42,35,17.173,117,43.989
Rand Mts43,35,17.173,117,43.989
Rand Mts44,35,17.173,117,43.989
Rand Mts45,35,17.173,117,43.989
Rand Mts46,35,17.173,117,43.989
Rand Mts47,35,17.177,117,43.989
Rand Mts48,35,17.166,117,44.034
Rand Mts49,35,17.174,117,44.061
Rand Mts5,35,17.231,117,44.205
Rand Mts50,35,17.189,117,44.056
Rand Mts51,35,17.282,117,44.226
Rand Mts52,35,17.287,117,44.233
Rand Mts53,35,17.271,117,44.256
Rand Mts54,35,17.271,117,44.256
Rand Mts55,35,17.270,117,44.257
Rand Mts56,35,17.270,117,44.257
Rand Mts57,35,17.270,117,44.257
Rand Mts58,35,17.270,117,44.257
Rand Mts59,35,17.270,117,44.257
Rand Mts6,35,17.235,117,44.194
Rand Mts60,35,17.359,117,44.261
Rand Mts61,35,17.359,117,44.261
Rand Mts62,35,17.164,117,44.270
Rand Mts63,35,17.364,117,44.270
Rand Mts64,35,17.364,117,44.270
Rand Mts65,35,17.364,117,44.270
Rand Mts66,35,17.364,117,44.221
Rand Mts67,35,17.364,117,44.221
Rand Mts68,35,17.364,117,44.221
Rand Mts69,35,17.395,117,44.232
Rand Mts7,35,17.261,117,44.187
Rand Mts70,35,17.395,117,44.244
Rand Mts71,35,17.394,117,44.244
Rand Mts72,35,17.432,117,44.244
Rand Mts73,35,17.437,117,44.244
Rand Mts74,35,17.437,117,44.244
Rand Mts75,35,17.437,117,44.244
Rand Mts76,35,17.437,117,44.244
Rand Mts77,35,17.437,117,44.244
Rand Mts78,35,17.437,117,44.244
Rand Mts79,35,17.455,117,44.264
Rand Mts8,35,17.282,117,44.183
Rand Mts80,35,17.459,117,44.253
Rand Mts81,35,17.469,117,44.219
Rand Mts82,35,17.474,117,44.213
Rand Mts83,35,17.483,117,44.219
Rand Mts84,35,17.499,117,44.221
Rand Mts85,35,17.498,117,44.240
Rand Mts86,35,17.503,117,44.242
Rand Mts87,35,17.532,117,44.220
Rand Mts88,35,17.547,117,44.213
Rand Mts89,35,17.555,117,44.230
Rand Mts9,35,17.288,117,44.172
Rand Mts90,35,17.573,117,44.215
Rand Mts91,35,17.571,117,44.240
Rand Mts92,35,17.629,117,44.228
Rand Mts93,35,17.615,117,44.213
Rand Mts94,35,17.665,117,44.254
Rand Mts95,35,17.669,117,44.253
Rand Mts96,35,17.706,117,44.249
Rand Mts97,35,17.706,117,44.251
Rand Mts98,35,17.725,117,44.241
Rand Mts99,35,17.726,117,44.238
RSR0001,37,30.060,115,20.798
RSR0002,37,30.062,115,20.801
RSR0003,37,30.069,115,20.799
RSR0004,37,30.065,115,20.782
RSR0005,37,30.069,115,20.781
RSR0006,37,30.059,115,20.771
RSR0007,37,30.059,115,20.772
RSR0008,37,30.055,115,20.804
RSR0009,37,30.060,115,20.810
RSR0010,37,30.061,115,20.811
RSR0011,37,30.146,115,21.105
RSR0012,37,30.140,115,21.111
RSR0013,37,30.138,115,21.106
RSR0014,37,30.140,115,21.122
RSR0015,37,30.156,115,21.125
RSR0016,37,30.163,115,21.118
RSR0017,37,30.167,115,21.117
RSR0018,37,30.163,115,21.109
RSR0019,37,30.165,115,21.105
RSR0020,37,30.160,115,21.101
RSR0021,37,30.196,115,21.444
RSR0022,37,30.185,115,21.452
RSR0023,37,30.200,115,21.464
RSR0024,37,30.209,115,21.463
RSR0025,37,30.202,115,21.442
RSR0026,37,30.202,115,21.434
RSR0027,37,30.194,115,21.430
RSR0028,37,30.183,115,21.447
RSR0029,37,30.200,115,21.476
RSR0030,37,30.177,115,21.461
RSR0031,37,30.296,115,21.765
RSR0032,37,30.298,115,21.767
RSR0033,37,30.302,115,21.777
RSR0034,37,30.290,115,21.770
RSR0035,37,30.294,115,21.759
RSR0036,37,30.290,115,21.751
RSR0037,37,30.304,115,21.780
RSR0038,37,30.300,115,21.784
RSR0039,37,30.291,115,21.789
RSR0040,37,30.296,115,21.792
RSR0041,37,31.065,115,22.425
RSR0042,37,30.843,115,22.190
RSR0043,37,30.843,115,22.185
RSR0044,37,30.841,115,22.210
RSR0045,37,30.840,115,22.210
RSR0046,37,30.844,115,22.217
RSR0047,37,30.843,115,22.218
RSR0048,37,30.654,115,21.942
RSR0049,37,30.657,115,21.925
RSR0050,37,30.629,115,21.964
RSR0051,37,30.503,115,21.686
RSR0052,37,30.499,115,21.703
RSR0053,37,30.500,115,21.715
RSR0054,37,30.490,115,21.717
RSR0055,37,30.492,115,21.714
RSR0056,37,30.478,115,21.688
RSR0057,37,30.471,115,21.671
RSR0058,37,30.487,115,21.667
RSR0059,37,30.501,115,21.664
RSR0060,37,30.498,115,21.662
RSR0061,37,30.499,115,21.667
RSR0100,37,30.984,115,22.051
RSR0101,37,30.989,115,22.026
RSR0102,37,30.781,115,21.849
RSR0103,37,30.761,115,21.817
RSR0104,37,30.753,115,21.816
RSR0105,37,30.543,115,21.632
RSR0106,37,30.566,115,21.654
RSR0107,37,30.566,115,21.537
RSR0108,37,30.574,115,21.628
RSR0109,37,30.580,115,21.627
RSR0110,37,30.579,115,21.604
RSR0111,37,30.583,115,21.611
RSR0112,37,30.570,115,21.606
RSR0113,37,30.566,115,21.608
RSR0114,37,30.355,115,21.398
RSR0115,37,30.355,115,21.389
RSR0116,37,30.365,115,21.391
RSR0117,37,30.364,115,21.402
RSR0118,37,30.365,115,21.405
RSR0119,37,30.352,115,21.402
RSR0120,37,30.362,115,21.416
RSR0121,37,30.361,115,21.409
RSR0122,37,30.351,115,21.410
RSR0123,37,30.347,115,21.411
SA0001,34,28.569,116,48.415
SA0002,34,28.591,116,48.422
SA0003,34,28.605,116,48.435
SA0004,34,28.605,116,48.438
SA0005,34,28.614,116,48.447
SA0007,34,28.634,116,48.462
SA0008,34,28.646,116,48.458
SA0009,34,28.655,116,48.467
SA0010,34,28.658,116,48.470
Saddleback1,34,39.682,117,46.301
Saddleback10,34,39.603,117,46.410
Saddleback101,34,39.359,117,47.792
Saddleback102,34,39.359,117,47.865
Saddleback103,34,39.421,117,47.792
Saddleback104,34,39.423,117,47.805
Saddleback105,34,39.423,117,47.804
Saddleback106,34,39.437,117,47.770
Saddleback107,34,39.497,117,47.797
Saddleback108,34,39.497,117,47.797
Saddleback109,34,39.496,117,47.771
Saddleback11,34,39.603,117,46.410
Saddleback110,34,39.545,117,47.778
Saddleback12,34,39.603,117,46.410
Saddleback13,34,39.603,117,46.410
Saddleback14,34,39.603,117,46.410
Saddleback15,34,39.603,117,46.410
Saddleback151,34,39.657,117,47.658
Saddleback152,34,39.648,117,47.649
Saddleback153,34,39.666,117,47.614
Saddleback154,34,39.674,117,47.588
Saddleback155,34,39.674,117,47.565
Saddleback156,34,39.654,117,47.553
Saddleback157,34,39.654,117,47.553
Saddleback158,34,39.654,117,47.533
Saddleback159,34,39.654,117,47.533
Saddleback16,34,39.603,117,46.410
Saddleback160,34,39.681,117,47.538
Saddleback161,34,39.682,117,47.529
Saddleback162,34,39.686,117,47.527
Saddleback163,34,39.686,117,47.535
Saddleback164,34,39.686,117,47.534
Saddleback165,34,39.705,117,47.522
Saddleback166,34,39.720,117,47.504
Saddleback167,34,39.721,117,47.509
Saddleback168,34,39.732,117,47.509
Saddleback169,34,39.731,117,47.510
Saddleback17,34,39.603,117,46.410
Saddleback170,34,39.739,117,47.513
Saddleback171,34,39.738,117,47.513
Saddleback172,34,39.740,117,47.513
Saddleback173,34,39.775,117,47.514
Saddleback174,34,39.774,117,47.514
Saddleback175,34,39.780,117,47.516
Saddleback176,34,39.780,117,47.512
Saddleback177,34,39.782,117,47.514
Saddleback178,34,39.789,117,47.514
Saddleback179,34,39.790,117,47.516
Saddleback18,34,39.603,117,46.410
Saddleback180,34,39.792,117,47.510
Saddleback181,34,39.798,117,47.514
Saddleback182,34,39.800,117,47.521
Saddleback183,34,39.811,117,47.507
Saddleback184,34,39.822,117,47.520
Saddleback185,34,39.822,117,47.520
Saddleback186,34,39.822,117,47.520
Saddleback187,34,39.831,117,47.529
Saddleback188,34,39.831,117,47.529
Saddleback189,34,39.831,117,47.529
Saddleback19,34,39.603,117,46.410
Saddleback190,34,39.831,117,47.534
Saddleback191,34,39.845,117,47.523
Saddleback192,34,39.845,117,47.523
Saddleback193,34,39.845,117,47.523
Saddleback194,34,39.844,117,47.526
Saddleback195,34,39.848,117,47.526
Saddleback196,34,39.848,117,47.514
Saddleback197,34,39.852,117,47.514
Saddleback198,34,39.852,117,47.517
Saddleback199,34,39.852,117,47.517
Saddleback2,34,39.682,117,46.301
Saddleback20,34,39.556,117,46.405
Saddleback200,34,39.856,117,47.515
Saddleback201,34,39.852,117,47.507
Saddleback202,34,39.863,117,47.531
Saddleback203,34,39.863,117,47.531
Saddleback204,34,39.863,117,47.531
Saddleback205,34,39.863,117,47.531
Saddleback206,34,39.863,117,47.531
Saddleback207,34,39.863,117,47.531
Saddleback208,34,39.892,117,47.527
Saddleback209,34,39.899,117,47.519
Saddleback21,34,39.559,117,46.430
Saddleback210,34,39.914,117,47.508
Saddleback211,34,39.921,117,47.517
Saddleback212,34,39.922,117,47.512
Saddleback213,34,39.922,117,47.525
Saddleback214,34,39.922,117,47.525
Saddleback215,34,39.922,117,47.525
Saddleback216,34,39.927,117,47.525
Saddleback217,34,39.934,117,47.526
Saddleback218,34,39.937,117,47.536
Saddleback219,34,39.944,117,47.525
Saddleback22,34,39.559,117,46.424
Saddleback220,34,39.942,117,47.509
Saddleback221,34,39.951,117,47.509
Saddleback222,34,39.956,117,47.515
Saddleback223,34,39.964,117,47.524
Saddleback224,34,39.958,117,47.531
Saddleback225,34,39.964,117,47.531
Saddleback226,34,39.967,117,47.519
Saddleback227,34,39.966,117,47.512
Saddleback228,34,39.971,117,47.533
Saddleback229,34,39.971,117,47.533
Saddleback23,34,39.559,117,46.424
Saddleback230,34,39.969,117,47.536
Saddleback231,34,39.985,117,47.524
Saddleback232,34,39.997,117,47.529
Saddleback233,34,40.003,117,47.518
Saddleback234,34,40.006,117,47.512
Saddleback235,34,39.926,117,47.476
Saddleback236,34,39.925,117,47.472
Saddleback237,34,39.925,117,47.472
Saddleback238,34,39.925,117,47.472
Saddleback239,34,39.922,117,47.476
Saddleback24,34,39.559,117,46.424
Saddleback240,34,39.923,117,47.482
Saddleback241,34,39.923,117,47.482
Saddleback242,34,39.914,117,47.468
Saddleback243,34,39.911,117,47.478
Saddleback25,34,39.559,117,46.424
Saddleback26,34,39.563,117,46.438
Saddleback27,34,39.356,117,46.443
Saddleback28,34,39.506,117,46.459
Saddleback29,34,39.493,117,46.426
Saddleback3,34,39.682,117,46.301
Saddleback30,34,39.437,117,46.508
Saddleback31,34,39.429,117,46.523
Saddleback32,34,39.455,117,46.566
Saddleback33,34,39.444,117,46.563
Saddleback34,34,39.448,117,46.586
Saddleback35,34,39.429,117,46.609
Saddleback36,34,39.424,117,46.609
Saddleback37,34,39.424,117,46.609
Saddleback38,34,39.425,117,46.626
Saddleback39,34,39.425,117,46.626
Saddleback4,34,39.682,117,46.301
Saddleback40,34,39.420,117,46.631
Saddleback41,34,39.420,117,46.631
Saddleback42,34,39.420,117,46.631
Saddleback43,34,39.420,117,46.669
Saddleback44,34,39.420,117,46.669
Saddleback45,34,39.420,117,46.669
Saddleback46,34,39.115,117,46.681
Saddleback47,34,39.405,117,46.675
Saddleback48,34,39.382,117,46.681
Saddleback49,34,39.387,117,46.711
Saddleback5,34,39.671,117,46.306
Saddleback50,34,39.392,117,46.729
Saddleback51,34,39.365,117,46.772
Saddleback52,34,39.360,117,46.772
Saddleback53,34,39.352,117,46.774
Saddleback54,34,39.348,117,46.845
Saddleback55,34,39.325,117,46.836
Saddleback56,34,39.325,117,46.099
Saddleback57,34,39.318,117,46.853
Saddleback58,34,39.309,117,46.913
Saddleback59,34,39.309,117,46.913
Saddleback6,34,39.674,117,46.311
Saddleback60,34,39.309,117,46.913
Saddleback61,34,39.309,117,46.913
Saddleback62,34,39.294,117,46.925
Saddleback63,34,39.300,117,46.929
Saddleback64,34,39.286,117,46.904
Saddleback65,34,39.285,117,46.908
Saddleback66,34,39.283,117,46.927
Saddleback67,34,39.276,117,46.942
Saddleback68,34,39.249,117,46.988
Saddleback69,34,39.249,117,46.989
Saddleback7,34,39.650,117,46.303
Saddleback70,34,39.223,117,47.141
Saddleback71,34,39.222,117,47.146
Saddleback72,34,39.193,117,47.142
Saddleback73,34,39.193,117,47.142
Saddleback74,34,39.193,117,47.142
Saddleback75,34,39.196,117,47.165
Saddleback8,34,39.650,117,46.303
Saddleback9,34,39.625,117,46.336
Searchlight20,35,30.723,115,3.326
Searchlight21,35,30.725,115,3.333
Searchlight22,35,30.725,115,3.333
Searchlight23,35,30.728,115,3.340
Searchlight24,35,30.730,115,3.338
Searchlight25,35,30.730,115,3.338
Searchlight26,35,30.733,115,3.341
Searchlight27,35,30.731,115,3.338
Searchlight28,35,30.733,115,3.338
Searchlight29,35,30.737,115,3.342
Searchlight30,35,30.739,115,3.325
Searchlight31,35,30.742,115,3.325
Searchlight32,35,30.758,115,3.339
Searchlight33,35,30.741,115,3.338
Searchlight34,35,30.742,115,3.340
Searchlight35,35,30.745,115,3.341
Searchlight36,35,30.738,115,3.344
Searchlight37,35,30.743,115,3.349
Searchlight38,35,30.749,115,3.344
Searchlight39,35,30.749,115,3.344
Searchlight40,35,30.749,115,3.344
Searchlight41,35,30.749,115,3.344
Searchlight42,35,30.750,115,3.345
Searchlight43,35,30.750,115,3.345
Searchlight44,35,30.752,115,3.346
Searchlight45,35,30.751,115,3.342
Searchlight46,35,30.749,115,3.344
Searchlight47,35,30.749,115,3.344
Searchlight48,35,30.749,115,3.344
Searchlight49,35,30.755,115,3.340
Searchlight50,35,30.753,115,3.330
Searchlight51,35,30.751,115,3.327
Searchlight52,35,30.750,115,3.335
Searchlight53,35,30.760,115,3.348
Searchlight54,35,30.765,115,3.345
Searchlight55,35,30.767,115,3.349
Searchlight56,35,30.766,115,3.346
Searchlight57,35,30.766,115,3.344
Searchlight58,35,30.772,115,3.336
Searchlight59,35,30.790,115,3.331
Searchlight60,35,30.794,115,3.325
Searchlight61,35,30.794,115,3.325
Searchlight62,35,30.794,115,3.325
Searchlight63,35,30.794,115,3.325
Searchlight64,35,30.803,115,3.326
Searchlight65,35,30.798,115,3.339
Searchlight66,35,30.815,115,3.345
Searchlight67,35,30.811,115,3.327
Searchlight68,35,30.819,115,3.327
Searchlight69,35,30.820,115,3.333
Shadow Mt1,34,43.983,117,33.630
Shadow Mt10,34,43.969,117,33.669
Shadow Mt100,34,43.969,117,33.708
Shadow Mt101,34,43.969,117,33.708
Shadow Mt102,34,43.969,117,33.708
Shadow Mt103,34,43.967,117,33.689
Shadow Mt104,34,43.965,117,33.685
Shadow Mt105,34,43.968,117,33.681
Shadow Mt11,34,43.969,117,33.669
Shadow Mt12,34,43.969,117,33.669
Shadow Mt13,34,43.951,117,33.666
Shadow Mt14,34,43.950,117,33.645
Shadow Mt15,34,43.950,117,33.645
Shadow Mt16,34,43.950,117,33.645
Shadow Mt17,34,43.950,117,33.645
Shadow Mt18,34,43.936,117,33.637
Shadow Mt19,34,43.943,117,33.632
Shadow Mt2,34,43.969,117,33.627
Shadow Mt20,34,43.915,117,33.615
Shadow Mt21,34,43.915,117,33.615
Shadow Mt22,34,43.915,117,33.615
Shadow Mt23,34,43.904,117,33.623
Shadow Mt24,34,43.900,117,33.623
Shadow Mt25,34,43.900,117,33.629
Shadow Mt26,34,43.896,117,33.645
Shadow Mt27,34,43.897,117,33.640
Shadow Mt28,34,43.908,117,33.656
Shadow Mt29,34,43.891,117,33.651
Shadow Mt3,34,43.960,117,33.635
Shadow Mt30,34,43.874,117,33.674
Shadow Mt31,34,43.874,117,33.674
Shadow Mt32,34,43.881,117,33.653
Shadow Mt33,34,43.884,117,33.648
Shadow Mt34,34,43.891,117,33.631
Shadow Mt35,34,43.885,117,33.630
Shadow Mt36,34,43.882,117,33.621
Shadow Mt37,34,43.889,117,33.624
Shadow Mt38,34,42.822,117,33.635
Shadow Mt39,34,42.822,117,33.636
Shadow Mt4,34,43.960,117,33.635
Shadow Mt40,34,43.835,117,33.676
Shadow Mt41,34,43.849,117,33.632
Shadow Mt42,34,43.835,117,33.635
Shadow Mt43,34,43.840,117,33.621
Shadow Mt44,34,43.839,117,33.655
Shadow Mt45,34,43.820,117,36.370
Shadow Mt46,34,43.819,117,33.633
Shadow Mt47,34,43.812,117,33.611
Shadow Mt48,34,43.812,117,33.610
Shadow Mt49,34,43.808,117,33.648
Shadow Mt5,34,43.960,117,33.635
Shadow Mt50,34,43.794,117,33.678
Shadow Mt51,34,43.759,117,33.734
Shadow Mt52,34,43.757,117,33.725
Shadow Mt53,34,43.758,117,33.725
Shadow Mt54,34,43.752,117,33.701
Shadow Mt55,34,43.760,117,33.690
Shadow Mt56,34,43.760,117,33.690
Shadow Mt57,34,43.768,117,33.718
Shadow Mt58,34,43.760,117,33.723
Shadow Mt59,34,43.000,117,33.731
Shadow Mt6,34,43.969,117,33.669
Shadow Mt60,34,771.000,117,33.705
Shadow Mt61,34,43.785,117,33.710
Shadow Mt62,34,43.797,117,33.715
Shadow Mt63,34,43.802,117,33.733
Shadow Mt64,34,43.811,117,33.729
Shadow Mt65,34,43.817,117,33.721
Shadow Mt66,34,43.816,117,33.717
Shadow Mt67,34,43.813,117,33.711
Shadow Mt68,34,43.811,117,33.711
Shadow Mt69,34,43.805,117,33.707
Shadow Mt7,34,43.969,117,33.669
Shadow Mt70,34,43.794,117,33.682
Shadow Mt71,34,43.830,117,33.688
Shadow Mt72,34,43.834,117,33.701
Shadow Mt73,34,43.834,117,33.709
Shadow Mt74,34,43.830,117,33.716
Shadow Mt75,34,43.843,117,33.726
Shadow Mt76,34,43.868,117,33.721
Shadow Mt77,34,43.870,117,33.723
Shadow Mt78,34,43.862,117,33.691
Shadow Mt79,34,43.893,117,33.708
Shadow Mt8,34,43.969,117,33.669
Shadow Mt80,34,43.889,117,33.710
Shadow Mt81,34,43.896,117,33.708
Shadow Mt82,34,43.896,117,33.708
Shadow Mt83,34,43.891,117,33.708
Shadow Mt84,34,43.909,117,33.720
Shadow Mt85,34,43.938,117,33.717
Shadow Mt86,34,43.928,117,33.707
Shadow Mt87,34,43.928,117,33.707
Shadow Mt88,34,43.928,117,33.707
Shadow Mt89,34,43.927,117,33.704
Shadow Mt9,34,43.969,117,33.669
Shadow Mt90,34,43.920,117,33.705
Shadow Mt91,34,43.910,117,33.681
Shadow Mt92,34,43.927,117,33.696
Shadow Mt93,34,43.927,117,33.696
Shadow Mt94,34,43.927,117,33.696
Shadow Mt95,34,43.952,117,33.704
Shadow Mt96,34,43.952,117,33.711
Shadow Mt97,34,43.963,117,33.717
Shadow Mt98,34,43.962,117,33.736
Shadow Mt99,34,43.970,117,33.733
SL0001,35,31.204,115,8.429
SL0002,35,31.195,115,8.448
SL0003,35,31.010,115,3.371
SL0004,35,31.638,115,8.067
SL0005,35,31.670,115,8.009
SL0006,35,31.694,115,7.993
SL0007,35,31.548,115,8.124
SL0008,35,31.704,115,7.983
SL0009,35,31.705,115,7.986
SL0010,35,31.717,115,7.992
SM0001,36,42.315,115,2.622
SM0002,36,42.339,115,2.568
SM0003,36,42.391,115,2.603
SM0004,36,42.412,115,2.593
SM0005,36,42.480,115,2.559
SM0006,36,42.461,115,2.511
SM0007,36,42.416,115,2.470
SM0008,36,42.441,115,2.465
SM0009,36,42.450,115,2.477
SM0010,36,42.394,115,2.502
SP0001,36,49.953,115,17.927
SP0002,36,49.763,115,17.933
SP0003,36,49.779,115,17.926
SP0004,36,49.780,115,17.965
SP0005,36,49.789,115,18.000
SP0006,36,49.761,115,18.014
SP0007,36,49.775,115,18.027
SP0008,36,49.716,115,18.064
SP0009,36,49.721,115,18.073
SP0010,36,49.660,115,17.993
SR0001,37,10.714,115,11.241
SR0002,37,10.737,115,11.228
SR0003,37,10.754,115,11.231
SR0004,37,10.743,115,11.250
SR0005,37,10.782,115,11.243
SR0006,37,10.802,115,11.245
SR0007,37,10.801,115,11.229
SR0008,37,10.804,115,11.201
SR0009,37,10.791,115,11.170
Tikaboo100,37,28.592,115,30.722
Tikaboo101,37,28.591,115,30.722
Tikaboo102,37,28.593,115,30.719
Tikaboo103,37,28.590,115,30.710
Tikaboo104,37,28.582,115,30.715
Tikaboo105,37,28.584,115,30.711
Tikaboo106,37,28.585,115,30.709
Tikaboo107,37,28.583,115,30.704
Tikaboo108,37,28.579,115,30.705
Tikaboo109,37,28.559,115,30.687
Tikaboo110,37,28.551,115,30.657
Tikaboo111,37,28.548,115,30.649
Tikaboo112,37,28.545,115,30.650
Tikaboo113,37,28.538,115,30.649
Tikaboo114,37,28.542,115,30.648
Tikaboo115,37,28.537,115,30.625
Tikaboo116,37,28.523,115,30.612
Tikaboo117,37,28.518,115,30.604
Tikaboo118,37,28.310,115,30.609
Tikaboo119,37,28.508,115,30.590
Tikaboo120,37,28.488,115,30.572
